HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Fiorentina,Parma,A,1.6,3.8,6.0,1.89,1.9,0,1,7,6,6,9,1.6,1.4,1.2,1.2
Frosinone,Milan,D,5.25,3.75,1.7,1.98,1.82,0,0,6,9,6,3,0.6,1.0,1.4,1.6
Inter,Napoli,H,2.75,3.3,2.62,1.94,1.86,1,0,12,0,9,5,3.0,1.0,2.2,2.4
Roma,Sassuolo,H,1.61,4.0,5.25,1.61,2.3,3,1,12,8,5,4,2.0,0.6,1.0,1.4
Sampdoria,Chievo,H,1.75,3.7,5.0,2.01,1.8,2,0,9,6,3,6,2.0,1.0,0.6,0.6
Spal,Udinese,D,2.5,3.1,3.1,2.27,1.62,0,0,5,9,4,7,0.6,0.8,0.8,0.4
Torino,Empoli,H,1.7,3.8,5.0,1.87,1.93,3,0,7,7,7,14,1.4,1.4,1.8,0.4
Chievo,Frosinone,H,2.3,3.0,3.4,2.23,1.65,1,0,5,11,4,8,0.6,0.6,0.8,1.0
Empoli,Inter,A,6.5,4.2,1.5,1.65,2.24,0,1,10,10,7,8,1.8,0.4,3.0,1.0
Genoa,Fiorentina,D,2.54,3.25,2.7,2.06,1.76,0,0,8,7,6,5,1.2,0.0,1.0,1.4
Juventus,Sampdoria,H,1.2,6.5,13.0,1.61,2.3,2,1,8,2,10,12,2.6,2.6,2.0,1.0
