HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Cremonese,Spezia,H,1,0,11.0,4.0,5.0,1.0,13.0,7.0,1.0,2.0,0.0,0.0,1.9,3.29,4.2,2.22,1.62
Foggia,Cittadella,A,1,3,13.0,6.0,4.0,5.0,8.0,6.0,1.0,2.0,0.0,0.0,2.04,3.29,3.6,1.64,2.2
Frosinone,Cesena,D,3,3,17.0,6.0,10.0,6.0,10.0,2.0,2.0,3.0,0.0,2.0,1.5,4.0,6.5,1.75,2.04
Novara,Empoli,D,1,1,6.0,8.0,5.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,2.89,3.0,2.54,1.96,1.81
Palermo,Venezia,D,0,0,15.0,5.0,6.0,1.0,11.0,3.0,3.0,3.0,0.0,1.0,1.85,3.29,4.5,2.32,1.56
Parma,Pro Vercelli,H,3,0,16.0,5.0,6.0,1.0,3.0,4.0,1.0,4.0,0.0,1.0,1.53,3.79,6.5,2.06,1.73
Pescara,Ternana,D,3,3,12.0,6.0,9.0,3.0,7.0,6.0,2.0,5.0,1.0,1.0,1.66,4.0,4.75,1.54,2.37
Avellino,Carpi,D,1,1,3.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.04,3.2,3.79,2.24,1.6
Virtus Entella,Bari,H,3,1,11.0,6.0,6.0,4.0,4.0,10.0,1.0,2.0,0.0,1.0,3.0,3.2,2.37,1.95,1.82
Perugia,Ascoli,H,1,0,14.0,14.0,5.0,6.0,4.0,8.0,2.0,2.0,0.0,0.0,1.53,4.0,6.0,1.72,2.06
Cesena,Pescara,H,4,2,11.0,13.0,8.0,6.0,4.0,8.0,4.0,2.0,0.0,1.0,2.29,3.39,3.0,1.55,1.55
Novara,Cremonese,D,1,1,14.0,7.0,6.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,2.25,3.1,3.39,2.16,1.67
Spezia,Foggia,H,1,0,4.0,9.0,2.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,1.95,3.5,3.79,1.85,1.92
Ternana,Parma,D,1,1,12.0,10.0,6.0,6.0,5.0,6.0,3.0,2.0,0.0,0.0,3.25,3.1,2.29,2.09,1.71
Ascoli,Virtus Entella,D,1,1,5.0,10.0,1.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,2.29,3.1,3.25,2.15,1.66
Cittadella,Avellino,D,2,2,11.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,1.66,3.5,5.5,1.81,1.96
Empoli,Carpi,H,1,0,12.0,6.0,5.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,1.66,3.5,5.5,1.99,1.78
Frosinone,Brescia,H,2,0,12.0,9.0,6.0,5.0,12.0,7.0,2.0,1.0,0.0,1.0,1.57,3.5,7.0,1.97,1.8
Salernitana,Perugia,D,1,1,4.0,11.0,1.0,6.0,3.0,8.0,1.0,2.0,0.0,0.0,2.14,3.39,3.29,1.98,1.8
Venezia,Pro Vercelli,D,1,1,14.0,12.0,7.0,8.0,7.0,8.0,1.0,3.0,0.0,0.0,1.8,3.25,5.0,2.21,1.63
Bari,Palermo,A,0,3,7.0,12.0,3.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,2.1,3.1,3.75,2.23,1.61
Foggia,Venezia,D,2,2,14.0,12.0,7.0,6.0,10.0,3.0,3.0,1.0,0.0,0.0,2.14,3.39,3.25,1.75,2.04
Avellino,Ascoli,D,1,1,16.0,7.0,10.0,4.0,13.0,3.0,5.0,2.0,0.0,0.0,1.75,3.5,4.75,2.02,1.75
Carpi,Frosinone,D,1,1,2.0,13.0,2.0,3.0,2.0,7.0,3.0,3.0,1.0,0.0,3.1,3.1,2.39,2.29,1.58
Cremonese,Empoli,D,1,1,5.0,9.0,2.0,6.0,2.0,4.0,2.0,2.0,0.0,0.0,2.45,3.1,3.0,1.94,1.82
Palermo,Ternana,H,1,0,15.0,6.0,6.0,2.0,10.0,5.0,0.0,3.0,0.0,0.0,1.57,3.75,6.0,2.0,1.77
Parma,Cesena,D,0,0,11.0,3.0,5.0,1.0,6.0,6.0,2.0,4.0,0.0,0.0,1.66,3.5,5.5,1.8,1.97
Perugia,Bari,A,1,3,14.0,10.0,4.0,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.25,3.2,3.2,2.11,1.69
Pro Vercelli,Spezia,A,0,2,10.0,9.0,2.0,6.0,5.0,2.0,1.0,2.0,0.0,0.0,2.62,3.1,2.79,2.48,1.49
Virtus Entella,Salernitana,A,0,2,16.0,9.0,7.0,5.0,12.0,2.0,1.0,4.0,0.0,1.0,2.29,3.1,3.25,2.03,1.74
Brescia,Cittadella,D,1,1,11.0,9.0,5.0,2.0,4.0,6.0,4.0,3.0,0.0,0.0,2.5,3.1,2.89,2.03,1.74
Pescara,Novara,H,1,0,10.0,9.0,8.0,2.0,6.0,2.0,3.0,1.0,0.0,0.0,2.0,3.5,3.6,1.65,2.15
Venezia,Cremonese,D,1,1,8.0,15.0,3.0,6.0,5.0,3.0,2.0,3.0,1.0,0.0,2.29,3.1,3.29,2.17,1.65
Ascoli,Pescara,D,1,1,9.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,1.0,0.0,3.1,3.5,2.2,1.57,2.29
Bari,Parma,D,0,0,7.0,5.0,5.0,3.0,6.0,4.0,4.0,2.0,0.0,0.0,2.1,3.29,3.5,2.09,1.69
Cesena,Palermo,D,1,1,5.0,16.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,3.29,3.25,2.2,2.13,1.67
Cittadella,Carpi,A,0,1,22.0,3.0,8.0,1.0,12.0,1.0,2.0,2.0,0.0,0.0,1.64,3.5,5.75,2.12,1.68
Empoli,Brescia,D,1,1,15.0,9.0,6.0,5.0,8.0,3.0,0.0,3.0,0.0,0.0,1.57,3.5,7.0,1.99,1.78
Frosinone,Virtus Entella,H,4,3,19.0,7.0,10.0,6.0,7.0,1.0,3.0,2.0,0.0,0.0,1.57,3.6,6.5,1.84,1.91
Novara,Perugia,D,1,1,5.0,16.0,2.0,7.0,4.0,6.0,2.0,1.0,0.0,0.0,2.6,3.25,2.7,2.15,1.67
Salernitana,Foggia,A,0,3,15.0,9.0,4.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,2.04,3.39,3.5,1.61,2.22
Spezia,Avellino,H,1,0,6.0,11.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,1.83,3.39,4.5,2.41,1.52
Ternana,Pro Vercelli,H,4,3,11.0,6.0,4.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,2.04,3.29,3.7,2.1,1.69
Parma,Spezia,D,0,0,3.0,9.0,1.0,4.0,7.0,6.0,4.0,4.0,1.0,0.0,1.85,3.29,4.5,2.41,1.52
Avellino,Ternana,H,2,1,11.0,12.0,7.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,2.04,3.29,3.6,2.03,1.74
Brescia,Ascoli,A,0,1,12.0,7.0,6.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0,1.8,3.39,4.75,2.14,1.66
Carpi,Bari,D,0,0,0.0,13.0,0.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,2.39,3.1,3.1,2.31,1.56
Cremonese,Cesena,H,1,0,14.0,2.0,3.0,1.0,8.0,5.0,2.0,4.0,0.0,1.0,2.04,3.2,3.75,2.02,1.75
Foggia,Frosinone,A,1,2,9.0,9.0,4.0,4.0,3.0,5.0,1.0,2.0,0.0,0.0,3.25,3.39,2.14,1.69,2.09
Palermo,Salernitana,H,3,0,12.0,4.0,7.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,1.72,3.39,5.25,2.02,1.74
Perugia,Empoli,A,2,4,9.0,6.0,7.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,2.5,3.2,2.87,1.93,1.82
Pescara,Venezia,H,1,0,11.0,9.0,5.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,2.04,3.5,3.39,1.69,2.1
Pro Vercelli,Cittadella,A,1,2,5.0,6.0,2.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,3.0,3.2,2.39,2.13,1.67
Virtus Entella,Novara,H,2,1,8.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,0.0,1.0,2.37,3.1,3.1,2.15,1.65
Ascoli,Cittadella,A,1,2,4.0,12.0,3.0,7.0,3.0,6.0,3.0,3.0,0.0,0.0,3.89,3.39,1.95,1.93,1.83
Cesena,Bari,D,1,1,13.0,11.0,5.0,5.0,4.0,8.0,1.0,3.0,0.0,0.0,2.79,3.1,2.6,2.15,1.65
Cremonese,Parma,H,1,0,17.0,6.0,8.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,2.35,3.1,3.2,2.28,1.58
Empoli,Ternana,H,2,1,12.0,6.0,9.0,2.0,8.0,5.0,1.0,1.0,0.0,0.0,1.44,4.33,7.0,1.68,2.12
Foggia,Pescara,A,0,1,10.0,4.0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,0.0,2.5,3.39,2.7,1.45,2.59
Frosinone,Pro Vercelli,H,4,0,11.0,12.0,4.0,5.0,4.0,5.0,0.0,2.0,0.0,0.0,1.44,4.0,8.0,1.82,1.94
Novara,Carpi,H,1,0,6.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,2.1,3.1,3.75,2.51,1.49
Perugia,Virtus Entella,H,2,0,10.0,6.0,5.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,1.8,3.5,4.5,2.0,1.76
Salernitana,Venezia,H,3,2,7.0,12.0,4.0,7.0,12.0,3.0,2.0,1.0,1.0,1.0,2.29,3.1,3.2,2.1,1.69
Spezia,Palermo,D,0,0,4.0,9.0,1.0,2.0,7.0,4.0,1.0,2.0,0.0,0.0,2.6,2.89,3.0,2.67,1.43
Brescia,Avellino,A,2,3,9.0,7.0,4.0,4.0,3.0,5.0,3.0,2.0,0.0,0.0,2.1,3.29,3.5,2.05,1.73
Pescara,Perugia,A,0,2,6.0,9.0,1.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,2.1,3.6,3.2,1.6,2.25
Avellino,Cremonese,D,0,0,12.0,6.0,3.0,1.0,8.0,5.0,1.0,2.0,0.0,0.0,2.7,3.1,2.7,2.13,1.67
Bari,Empoli,A,0,4,8.0,15.0,1.0,9.0,6.0,4.0,3.0,1.0,0.0,0.0,2.39,3.1,3.1,1.98,1.78
Carpi,Spezia,H,2,1,11.0,7.0,4.0,3.0,4.0,11.0,3.0,2.0,0.0,0.0,2.5,2.75,3.29,3.28,1.3
Palermo,Brescia,H,2,0,9.0,7.0,5.0,3.0,6.0,3.0,1.0,2.0,0.0,0.0,1.55,3.75,6.5,1.95,1.81
Parma,Novara,H,3,0,11.0,3.0,6.0,1.0,5.0,3.0,3.0,5.0,0.0,1.0,1.72,3.1,6.0,2.31,1.56
Pro Vercelli,Ascoli,H,2,0,8.0,10.0,3.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,3.1,4.2,2.14,1.66
Venezia,Cesena,H,1,0,7.0,7.0,3.0,4.0,2.0,7.0,1.0,5.0,0.0,0.0,1.9,3.25,4.33,2.07,1.7
Virtus Entella,Foggia,A,1,2,9.0,9.0,4.0,6.0,7.0,4.0,1.0,2.0,0.0,0.0,2.39,3.29,2.89,1.72,2.05
Cittadella,Frosinone,A,1,2,14.0,8.0,5.0,4.0,3.0,5.0,2.0,2.0,0.0,0.0,2.37,3.2,3.0,1.83,1.93
Ternana,Salernitana,D,2,2,14.0,7.0,6.0,4.0,5.0,1.0,2.0,3.0,0.0,0.0,2.37,3.0,3.2,1.99,1.78
Empoli,Palermo,H,4,0,7.0,10.0,5.0,6.0,4.0,11.0,2.0,2.0,0.0,0.0,1.95,3.2,4.2,2.26,1.6
Brescia,Parma,H,2,1,6.0,6.0,3.0,2.0,9.0,5.0,3.0,3.0,0.0,0.0,2.79,3.2,2.54,2.31,1.57
Cremonese,Pro Vercelli,A,2,3,9.0,7.0,5.0,4.0,8.0,6.0,2.0,2.0,0.0,0.0,1.75,3.39,5.0,2.04,1.73
Foggia,Avellino,H,2,1,7.0,5.0,3.0,3.0,8.0,0.0,3.0,1.0,0.0,1.0,1.85,3.6,4.0,1.66,2.14
Frosinone,Pescara,H,3,0,9.0,7.0,6.0,5.0,4.0,3.0,1.0,3.0,0.0,0.0,1.66,3.75,5.0,1.52,2.43
Novara,Ascoli,A,1,2,11.0,8.0,5.0,4.0,7.0,2.0,3.0,2.0,0.0,0.0,1.66,3.6,5.25,2.12,1.67
Perugia,Cittadella,A,1,3,12.0,9.0,7.0,5.0,3.0,4.0,4.0,4.0,2.0,0.0,2.2,3.1,3.5,2.03,1.74
Salernitana,Carpi,A,1,2,10.0,7.0,6.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,2.14,3.1,3.6,2.32,1.56
Venezia,Bari,H,3,1,7.0,7.0,4.0,3.0,11.0,8.0,3.0,3.0,1.0,0.0,2.2,3.1,3.5,2.25,1.6
Cesena,Ternana,H,4,3,19.0,9.0,9.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1.9,3.39,4.0,1.92,1.84
Virtus Entella,Spezia,A,0,1,8.0,9.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,2.75,2.89,2.79,2.6,1.46
Ascoli,Empoli,A,1,2,6.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,4.0,3.5,1.9,1.93,1.83
Avellino,Cesena,D,1,1,16.0,3.0,7.0,2.0,10.0,2.0,2.0,1.0,0.0,0.0,2.2,3.1,3.5,1.96,1.8
Bari,Frosinone,H,1,0,7.0,6.0,3.0,2.0,4.0,12.0,4.0,2.0,0.0,0.0,2.89,3.1,2.5,2.05,1.73
Carpi,Cremonese,D,1,1,7.0,12.0,4.0,5.0,6.0,8.0,5.0,3.0,0.0,0.0,2.5,2.89,3.1,2.62,1.45
Pescara,Salernitana,H,1,0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,2.1,3.5,3.29,1.57,2.31
Pro Vercelli,Brescia,D,0,0,9.0,4.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,2.2,3.2,3.39,2.1,1.69
Spezia,Venezia,D,1,1,7.0,7.0,2.0,2.0,7.0,4.0,3.0,1.0,0.0,0.0,2.14,3.0,3.75,2.78,1.41
Ternana,Virtus Entella,A,0,1,16.0,5.0,3.0,4.0,9.0,1.0,4.0,2.0,1.0,0.0,2.25,3.2,3.25,2.02,1.75
Cittadella,Novara,A,1,3,13.0,10.0,3.0,7.0,5.0,4.0,1.0,4.0,0.0,0.0,1.66,3.6,5.25,2.06,1.72
Parma,Perugia,D,1,1,12.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,1.83,3.5,4.33,2.12,1.68
Palermo,Foggia,A,1,2,9.0,10.0,4.0,5.0,7.0,6.0,0.0,2.0,1.0,0.0,1.66,3.75,5.0,1.79,1.98
Cremonese,Bari,A,0,1,9.0,5.0,3.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,2.1,3.1,3.79,2.19,1.64
Cesena,Cittadella,A,0,1,12.0,17.0,3.0,2.0,5.0,3.0,4.0,3.0,0.0,0.0,2.6,3.1,2.79,1.83,1.94
Empoli,Parma,H,4,0,10.0,7.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,1.8,3.29,4.75,2.13,1.67
Foggia,Carpi,H,3,0,7.0,5.0,5.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,1.9,3.29,4.2,2.01,1.76
Novara,Spezia,D,1,1,8.0,6.0,4.0,2.0,6.0,4.0,2.0,5.0,0.0,0.0,2.39,2.75,3.5,2.73,1.42
Perugia,Palermo,H,1,0,5.0,9.0,2.0,2.0,4.0,10.0,1.0,1.0,0.0,0.0,2.39,3.2,3.0,2.17,1.64
Salernitana,Pro Vercelli,D,0,0,12.0,10.0,4.0,5.0,6.0,8.0,0.0,2.0,0.0,0.0,1.85,3.29,4.5,2.08,1.71
Venezia,Avellino,H,3,1,13.0,6.0,8.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,1.8,3.29,4.75,2.18,1.64
Virtus Entella,Pescara,D,0,0,9.0,4.0,5.0,0.0,8.0,6.0,2.0,4.0,0.0,0.0,2.45,3.39,2.75,1.67,2.12
Brescia,Ternana,H,3,1,7.0,15.0,5.0,7.0,2.0,8.0,4.0,4.0,0.0,0.0,1.85,3.29,4.5,1.89,1.87
Frosinone,Ascoli,H,2,0,9.0,12.0,4.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,1.36,4.5,9.5,1.66,2.13
Parma,Venezia,D,1,1,18.0,12.0,5.0,4.0,6.0,4.0,1.0,4.0,0.0,0.0,2.04,3.1,4.0,2.26,1.6
Spezia,Salernitana,H,3,0,10.0,9.0,4.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,4.33,2.47,1.5
Ascoli,Cesena,H,2,1,18.0,8.0,8.0,6.0,9.0,3.0,2.0,3.0,0.0,1.0,2.45,3.0,3.1,1.97,1.79
Avellino,Novara,H,2,1,13.0,17.0,4.0,7.0,4.0,5.0,1.0,2.0,0.0,0.0,2.39,3.0,3.2,2.13,1.68
Carpi,Virtus Entella,D,0,0,10.0,14.0,4.0,4.0,4.0,10.0,2.0,3.0,0.0,0.0,2.0,3.1,4.2,2.47,1.5
Cittadella,Empoli,D,1,1,5.0,10.0,4.0,3.0,7.0,6.0,0.0,2.0,0.0,0.0,3.0,3.1,2.45,1.81,1.96
Foggia,Brescia,A,1,2,9.0,10.0,2.0,4.0,6.0,5.0,3.0,3.0,0.0,0.0,1.72,3.39,5.25,1.73,2.04
Frosinone,Perugia,A,1,3,16.0,10.0,11.0,6.0,4.0,3.0,2.0,4.0,2.0,0.0,1.8,3.39,4.75,1.99,1.78
Pescara,Cremonese,D,0,0,9.0,6.0,4.0,1.0,7.0,5.0,3.0,1.0,0.0,0.0,2.29,3.1,3.25,1.8,1.97
Pro Vercelli,Palermo,D,0,0,11.0,9.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.29,3.0,2.35,2.21,1.62
Ternana,Bari,A,1,2,6.0,8.0,3.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,3.1,3.1,2.39,1.99,1.78
Salernitana,Parma,A,0,1,18.0,10.0,5.0,2.0,7.0,5.0,2.0,2.0,0.0,0.0,2.87,3.0,2.62,2.25,1.62
Cremonese,Frosinone,D,2,2,10.0,15.0,4.0,5.0,2.0,8.0,3.0,3.0,0.0,0.0,2.87,3.0,2.62,2.04,1.74
Empoli,Avellino,D,1,1,18.0,5.0,4.0,1.0,6.0,4.0,0.0,3.0,0.0,1.0,1.39,4.33,8.5,1.66,2.15
Novara,Foggia,A,0,1,27.0,5.0,3.0,2.0,6.0,2.0,3.0,3.0,1.0,1.0,2.2,3.1,3.5,1.84,1.93
Palermo,Ascoli,H,4,1,15.0,12.0,9.0,3.0,6.0,3.0,2.0,3.0,0.0,0.0,1.5,3.79,7.0,2.08,1.71
Venezia,Ternana,H,2,0,14.0,13.0,7.0,4.0,3.0,6.0,2.0,4.0,0.0,1.0,1.66,3.6,5.25,2.0,1.78
Virtus Entella,Cittadella,A,0,1,10.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,3.2,3.1,2.37,2.04,1.74
Ascoli,Salernitana,A,1,3,9.0,8.0,3.0,7.0,6.0,6.0,1.0,3.0,0.0,0.0,2.29,2.87,3.5,2.12,1.68
Cittadella,Pescara,H,2,0,7.0,11.0,2.0,3.0,1.0,8.0,2.0,4.0,0.0,0.0,1.85,3.39,4.33,1.62,2.21
Frosinone,Novara,H,1,0,17.0,3.0,9.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,1.7,3.5,5.25,1.9,1.87
Spezia,Cesena,A,1,2,7.0,8.0,3.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0,1.83,3.1,5.25,2.4,1.53
Ternana,Cremonese,H,2,1,7.0,6.0,5.0,4.0,2.0,10.0,1.0,2.0,0.0,0.0,3.29,3.1,2.29,1.98,1.78
Cesena,Pro Vercelli,D,2,2,12.0,7.0,8.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,2.1,3.1,3.79,2.3,1.57
Perugia,Brescia,H,2,0,10.0,11.0,5.0,5.0,6.0,4.0,0.0,1.0,0.0,0.0,1.75,3.25,5.5,1.94,1.81
Bari,Pro Vercelli,D,2,2,14.0,12.0,6.0,4.0,5.0,9.0,1.0,0.0,0.0,0.0,1.66,3.39,5.75,2.05,1.73
Cesena,Carpi,D,0,0,14.0,8.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,2.29,2.87,3.6,2.4,1.53
Cremonese,Cittadella,D,1,1,15.0,9.0,3.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,2.2,3.1,3.5,2.05,1.73
Palermo,Frosinone,H,1,0,17.0,12.0,8.0,4.0,8.0,6.0,2.0,3.0,0.0,0.0,2.25,3.0,3.5,2.12,1.67
Perugia,Foggia,H,2,0,8.0,22.0,3.0,6.0,0.0,9.0,2.0,4.0,0.0,0.0,1.85,3.39,4.33,1.74,2.03
Pescara,Parma,A,1,4,9.0,13.0,4.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,2.37,3.2,3.0,1.95,1.81
Spezia,Ternana,D,1,1,15.0,10.0,5.0,4.0,14.0,2.0,3.0,1.0,0.0,0.0,1.8,3.39,4.75,2.38,1.54
Venezia,Ascoli,H,1,0,9.0,10.0,1.0,1.0,6.0,5.0,1.0,5.0,0.0,1.0,1.7,3.5,5.25,2.02,1.76
Empoli,Virtus Entella,H,2,1,13.0,3.0,4.0,1.0,8.0,6.0,3.0,4.0,0.0,0.0,1.44,4.2,7.5,1.77,2.0
Salernitana,Avellino,H,2,0,6.0,9.0,4.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,2.04,3.29,3.6,1.99,1.78
Novara,Brescia,H,2,1,18.0,13.0,3.0,4.0,6.0,0.0,3.0,3.0,0.0,0.0,2.14,3.2,3.5,2.07,1.71
Bari,Spezia,D,1,1,18.0,8.0,10.0,2.0,8.0,5.0,0.0,2.0,0.0,0.0,2.1,3.0,4.0,2.63,1.45
Pescara,Carpi,A,0,1,21.0,7.0,4.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,3.2,4.0,2.13,1.68
Foggia,Cesena,H,2,1,19.0,8.0,2.0,1.0,11.0,3.0,1.0,2.0,0.0,0.0,1.7,3.6,5.0,1.95,1.81
Ascoli,Ternana,H,2,1,13.0,6.0,4.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,2.29,3.0,3.39,2.11,1.69
Brescia,Cremonese,D,1,1,17.0,6.0,4.0,3.0,7.0,2.0,1.0,4.0,0.0,1.0,2.37,3.0,3.2,2.17,1.65
Cittadella,Bari,D,0,0,9.0,8.0,6.0,2.0,9.0,3.0,1.0,1.0,0.0,0.0,2.04,3.25,3.75,2.03,1.75
Empoli,Venezia,H,3,2,16.0,12.0,6.0,7.0,9.0,6.0,2.0,1.0,0.0,0.0,1.61,3.6,6.0,1.94,1.83
Frosinone,Salernitana,D,0,0,11.0,12.0,2.0,4.0,5.0,0.0,3.0,3.0,0.0,0.0,1.57,4.0,5.5,1.8,1.97
Novara,Palermo,D,2,2,15.0,16.0,5.0,7.0,2.0,3.0,2.0,4.0,1.0,0.0,2.89,3.0,2.62,2.41,1.53
Perugia,Spezia,H,3,0,14.0,7.0,9.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,2.0,3.1,4.2,2.44,1.51
Virtus Entella,Parma,H,2,0,10.0,11.0,5.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,3.5,3.0,2.25,2.41,1.52
Avellino,Pescara,D,2,2,18.0,16.0,4.0,6.0,13.0,4.0,1.0,3.0,0.0,0.0,2.37,3.1,3.1,1.81,1.95
Carpi,Pro Vercelli,H,2,0,20.0,14.0,7.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,2.1,3.1,3.75,2.65,1.44
Bari,Brescia,H,3,0,11.0,5.0,3.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,1.75,3.29,5.25,2.19,1.63
Spezia,Ascoli,D,1,1,8.0,10.0,2.0,4.0,5.0,3.0,3.0,3.0,1.0,0.0,1.75,3.29,5.25,2.47,1.5
Cesena,Perugia,D,1,1,14.0,15.0,3.0,5.0,4.0,5.0,1.0,3.0,0.0,0.0,3.0,3.1,2.45,2.01,1.77
Cremonese,Virtus Entella,A,0,1,9.0,7.0,5.0,4.0,8.0,6.0,3.0,3.0,0.0,0.0,1.85,3.39,4.33,2.13,1.67
Palermo,Carpi,H,4,0,10.0,8.0,7.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.85,3.29,4.5,2.5,1.49
Parma,Foggia,H,3,1,21.0,12.0,11.0,5.0,7.0,2.0,3.0,1.0,0.0,1.0,2.0,3.25,3.89,2.01,1.76
Pescara,Empoli,A,0,1,2.0,8.0,0.0,3.0,2.0,4.0,5.0,2.0,0.0,0.0,3.5,3.39,2.04,1.78,1.98
Pro Vercelli,Avellino,D,0,0,8.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2.25,3.0,3.5,2.23,1.61
Salernitana,Novara,H,1,0,7.0,6.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,2.1,3.0,4.0,2.27,1.59
Ternana,Frosinone,D,0,0,5.0,9.0,1.0,4.0,5.0,8.0,2.0,1.0,0.0,0.0,3.79,3.2,2.04,2.0,1.77
Venezia,Cittadella,H,2,1,10.0,11.0,6.0,5.0,3.0,7.0,2.0,1.0,0.0,0.0,2.25,3.1,3.39,2.19,1.63
Ascoli,Bari,H,1,0,10.0,10.0,6.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,2.5,2.23,1.61
Avellino,Parma,A,1,2,10.0,14.0,4.0,9.0,2.0,6.0,3.0,2.0,0.0,0.0,3.0,3.0,2.5,2.29,1.57
Brescia,Pescara,H,2,1,17.0,5.0,11.0,3.0,10.0,4.0,3.0,3.0,0.0,0.0,2.2,3.25,3.29,1.84,1.92
Carpi,Ternana,H,2,1,10.0,11.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.95,3.2,4.2,2.32,1.56
Cittadella,Spezia,A,1,2,17.0,5.0,7.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,1.8,3.25,5.0,2.42,1.52
Empoli,Salernitana,H,2,0,11.0,3.0,6.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,1.44,4.0,8.0,1.73,2.06
Foggia,Pro Vercelli,H,2,1,13.0,11.0,6.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0,1.8,3.25,5.0,1.88,1.87
Frosinone,Venezia,H,2,1,13.0,6.0,5.0,1.0,8.0,5.0,2.0,1.0,0.0,0.0,1.7,3.39,5.5,2.06,1.72
Virtus Entella,Palermo,A,1,2,11.0,8.0,6.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,3.6,3.0,2.2,2.4,1.53
Novara,Cesena,H,1,0,18.0,12.0,7.0,5.0,9.0,5.0,1.0,1.0,0.0,0.0,2.04,3.1,4.0,2.13,1.67
Perugia,Cremonese,H,1,0,14.0,9.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,0.0,1.95,3.2,4.2,2.22,1.62
Avellino,Bari,A,1,2,5.0,24.0,3.0,7.0,4.0,5.0,4.0,2.0,0.0,0.0,3.0,3.0,2.54,2.3,1.58
