HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Panionios,Atromitos,D,2.89,3.0,2.6,2.7,1.43,2.0,2.0,6,3,10,4,2.0,0.6,1.6,2.2
Lamia,Levadeiakos,D,1.66,3.6,5.25,2.69,1.43,1.0,1.0,2,6,2,9,0.8,0.6,2.4,0.4
PAOK,AEK,A,1.64,3.75,5.25,2.52,1.48,0.0,3.0,15,3,9,3,2.4,2.4,3.0,2.2
Platanias,Olympiakos,A,10.0,6.0,1.25,1.62,2.22,0.0,4.0,3,7,13,4,0.8,0.0,2.0,2.2
Xanthi,Panetolikos,H,2.1,3.25,3.5,2.48,1.5,1.0,0.0,9,5,4,3,2.2,0.8,1.4,1.6
Atromitos,PAOK,A,5.0,3.5,1.72,2.42,1.52,0.0,2.0,5,4,11,4,1.6,1.8,1.8,2.4
Levadeiakos,Olympiakos,D,8.5,4.33,1.39,1.82,1.94,1.0,1.0,10,6,13,3,2.4,0.6,2.0,2.2
Panetolikos,Giannina,H,2.0,3.1,4.2,2.35,1.55,1.0,0.0,6,6,6,5,1.4,1.4,1.2,1.4
AEK,Panathinaikos,H,1.39,4.0,10.0,2.25,1.6,3.0,0.0,11,1,5,6,3.0,2.2,2.2,1.0
Apollon,Larisa,H,2.0,3.0,4.33,2.58,1.46,3.0,0.0,4,6,4,9,1.2,0.4,1.2,0.6
Kerkyra,Lamia,D,2.25,2.87,3.7,2.68,1.42,0.0,0.0,6,7,2,8,1.4,0.4,1.0,0.6
